season,team,1st-half-points-per-game,1st-half-time-of-possession-share-pct,2nd-half-points-per-game,2nd-half-time-of-possession-share-pct,average-scoring-margin,average-team-passer-rating,average-time-of-possession-net-of-ot,completion-pct,defensive-touchdowns-per-game,field-goal-attempts-per-game,field-goals-made-per-game,first-downs-per-game,fourth-down-conversion-pct,fourth-down-conversions-per-game,fumble-recovery-pct,fumbles-lost-per-game,giveaways-per-game,interception-pct,interceptions-per-game,interceptions-thrown-per-game,net-yards-per-punt-attempt,offensive-touchdowns-per-game,opponent-1st-half-points-per-game,opponent-2nd-half-points-per-game,opponent-average-team-passer-rating,opponent-average-time-of-possession-net-of-ot,opponent-completion-pct,opponent-defensive-touchdowns-per-game,opponent-field-goal-attempts-per-game,opponent-field-goals-made-per-game,opponent-first-downs-per-game,opponent-fourth-down-conversion-pct,opponent-fourth-down-conversions-per-game,opponent-net-punt-yards-per-game,opponent-net-yards-per-punt-attempt,opponent-offensive-touchdowns-per-game,opponent-pass-attempts-per-game,opponent-passing-first-down-pct,opponent-passing-first-downs-per-game,opponent-passing-touchdown-pct,opponent-passing-touchdowns-per-game,opponent-passing-yards-per-game,opponent-penalty-first-downs-per-game,opponent-plays-per-game,opponent-points-per-game,opponent-points-per-play,opponent-punt-attempts-per-game,opponent-punts-per-offensive-score,opponent-punts-per-play,opponent-red-zone-scores-per-game,opponent-red-zone-scoring-attempts-per-game,opponent-rushing-attempts-per-game,opponent-rushing-first-down-pct,opponent-rushing-first-downs-per-game,opponent-rushing-play-pct,opponent-rushing-touchdown-pct,opponent-rushing-touchdowns-per-game,opponent-rushing-yards-pct,opponent-rushing-yards-per-game,opponent-third-down-conversion-pct,opponent-third-down-conversions-per-game,opponent-touchdowns-per-game,opponent-two-point-conversion-pct,opponent-yards-per-completion,opponent-yards-per-game,opponent-yards-per-pass-attempt,opponent-yards-per-play,opponent-yards-per-rush-attempt,pass-intercepted-pct,passing-play-pct,passing-touchdowns-per-game,passing-yards-per-game,penalties-per-game,penalty-first-downs-per-game,penalty-yards-per-game,plays-per-game,points-per-play,points-per-play-margin,punt-attempts-per-game,qb-sacked-pct,qb-sacked-per-game,red-zone-scoring-attempts-per-game,red-zone-scoring-pct,rushing-attempts-per-game,rushing-first-downs-per-game,rushing-play-pct,rushing-touchdown-pct,rushing-touchdowns-per-game,rushing-yards-per-game,sack-pct,sacks-per-game,special-teams-touchdowns-per-game,takeaways-per-game,third-down-conversion-pct,third-down-conversions-per-game,touchdowns-per-game,turnover-margin-per-game,two-point-conversion-pct,yards-per-completion,yards-per-pass-attempt,yards-per-play,yards-per-rush-attempt
2009,New Orleans,17.2,50.16%,15.0,53.60%,11.3,107.1,31:06,68.86%,0.4,1.7,1.3,21.6,41.18%,0.4,50.91%,0.9,1.6,4.42%,1.6,0.7,37.5,3.6,12.6,8.5,69.1,28:53,58.23%,0.1,1.8,1.5,19.7,44.00%,0.6,170.7,37.9,2.2,36.4,57.46%,11.3,37.21%,0.9,240.9,1.6,65.4,21.3,0.325,4.5,1.2,0.07,1.5,3.6,27.0,34.65%,6.8,41.26%,55.81%,1.3,33.87%,123.4,38.14%,5.0,2.4,0.00%,11.4,364.3,6.6,5.6,4.6,1.98%,54.47%,2.2,266.2,5.8,1.2,51.1,64.1,0.508,0.183,3.8,3.34%,1.2,4.3,61.04%,29.2,7.2,45.53%,32.43%,1.3,130.3,5.20%,2.0,0.1,2.6,44.14%,5.4,4.1,0.9,0.00%,11.5,8.1,6.2,4.5
2009,Philadelphia,16.5,45.89%,9.6,46.72%,4.2,91.5,27:46,59.97%,0.2,2.2,1.9,18.0,37.50%,0.4,51.92%,0.8,1.6,4.07%,1.5,0.8,38.1,2.5,10.9,10.9,79.2,32:13,61.30%,0.1,1.5,1.4,18.6,56.67%,1.0,186.6,36.9,2.5,36.2,60.57%,11.3,67.44%,1.7,217.1,2.0,65.2,21.8,0.335,5.1,1.3,0.08,1.9,3.4,26.4,28.71%,5.4,40.40%,30.23%,0.8,33.67%,110.2,34.60%,4.8,2.5,100.00%,9.8,327.2,6.0,5.0,4.2,2.36%,61.49%,1.7,257.2,7.3,1.4,56.9,60.6,0.43,0.095,4.8,6.62%,2.5,3.1,49.06%,23.4,5.1,38.51%,28.57%,0.8,99.6,6.96%,2.7,0.1,2.3,35.32%,4.5,2.9,0.7,100.00%,12.3,7.9,5.9,4.3
2009,Pittsburgh,12.9,54.95%,9.9,52.46%,2.8,98.1,31:58,65.49%,0.2,1.9,1.7,20.7,66.67%,0.5,47.62%,0.7,1.6,2.19%,0.8,0.9,37.1,2.4,7.9,11.9,83.4,28:01,58.21%,0.3,1.8,1.4,17.1,70.00%,0.4,203.1,37.8,1.8,34.3,67.88%,11.6,59.46%,1.4,215.4,1.1,60.4,20.3,0.335,5.4,1.5,0.09,1.2,2.6,23.3,25.55%,4.4,38.47%,18.92%,0.4,29.44%,89.9,42.29%,6.0,2.3,40.00%,10.8,305.3,6.3,5.1,3.9,2.61%,57.79%,1.8,259.3,5.3,1.6,48.3,63.4,0.363,0.028,4.5,8.53%,3.1,3.5,48.21%,26.8,6.0,42.21%,24.39%,0.6,112.1,7.90%,2.9,0.0,1.4,39.41%,5.0,2.6,-0.2,--,11.8,8.4,5.9,4.2
2009,San Francisco,9.7,47.38%,10.9,51.87%,3.1,80.8,29:46,59.09%,0.2,1.5,1.2,14.8,57.14%,0.8,54.72%,0.6,1.5,3.10%,1.1,0.9,41.0,2.2,10.8,6.8,76.2,30:13,60.69%,0.1,2.1,1.8,17.2,40.00%,0.4,246.2,41.5,1.6,36.3,64.00%,11.0,50.00%,0.9,229.4,1.4,65.6,17.6,0.268,5.9,1.7,0.09,1.1,2.8,26.6,28.00%,4.8,40.57%,42.86%,0.8,29.72%,97.0,36.67%,5.5,1.8,0.00%,10.4,326.4,6.3,5.0,3.6,2.65%,60.49%,1.4,190.8,6.1,1.4,47.4,58.7,0.351,0.084,6.2,7.04%,2.5,2.4,57.89%,23.2,4.8,39.51%,30.77%,0.8,100.0,7.05%,2.8,0.1,2.1,29.82%,4.1,2.4,0.6,--,9.8,6.2,5.0,4.3
2009,Seattle,9.7,46.20%,7.8,45.50%,-6.9,76.7,27:30,61.08%,0.2,1.6,1.5,18.6,42.11%,0.5,57.41%,0.8,1.9,2.29%,0.8,1.2,38.7,1.7,13.1,11.3,93.4,32:29,65.85%,0.1,1.9,1.4,19.1,50.00%,0.4,212.9,41.5,2.8,35.5,66.89%,12.8,58.70%,1.7,245.4,1.3,64.0,24.4,0.381,5.1,1.2,0.08,1.9,3.4,26.8,26.23%,5.0,41.80%,36.96%,1.1,31.14%,111.0,39.01%,5.4,2.9,100.00%,10.5,356.4,6.9,5.6,4.1,3.12%,62.20%,1.3,218.9,5.9,2.1,52.5,65.3,0.268,-0.113,5.6,6.31%,2.6,3.0,39.58%,24.7,5.0,37.80%,23.33%,0.4,97.9,4.70%,1.8,0.0,1.4,33.33%,4.7,1.9,-0.5,0.00%,9.4,6.2,4.9,4.0
2009,Tampa Bay,6.7,49.01%,8.4,46.09%,-9.8,59.8,28:17,53.24%,0.1,1.6,1.0,15.1,40.91%,0.6,69.77%,0.3,2.1,3.94%,1.2,1.8,36.3,1.4,14.1,10.9,87.2,31:42,62.45%,0.1,2.0,1.6,20.2,60.00%,0.6,158.8,35.3,2.8,30.1,52.94%,10.7,60.87%,1.8,207.4,1.4,64.9,25.0,0.385,4.5,1.0,0.07,1.7,3.1,33.1,39.94%,8.1,50.91%,34.78%,1.0,43.27%,158.2,40.19%,5.4,2.9,--,11.0,365.6,6.9,5.6,4.8,5.53%,57.96%,1.1,185.8,5.8,0.8,43.5,60.1,0.254,-0.131,5.4,5.92%,2.1,2.1,54.55%,25.3,5.0,42.04%,17.86%,0.3,101.7,5.49%,1.8,0.2,1.8,32.57%,4.4,1.8,-0.3,50.00%,10.7,6.0,4.8,4.0
2009,Tennessee,11.3,49.41%,10.7,45.47%,-3.0,74.8,28:33,56.93%,0.3,2.0,1.7,18.0,54.55%,0.8,38.30%,1.0,1.9,3.31%,1.3,0.9,38.7,2.2,15.7,9.3,91.2,31:26,66.89%,0.0,1.7,1.4,20.2,70.59%,0.8,187.8,39.5,2.9,37.8,65.02%,13.1,64.58%,1.9,258.7,1.5,64.9,25.1,0.387,4.8,1.1,0.07,2.1,3.5,25.1,27.55%,5.6,38.73%,33.33%,1.0,29.25%,106.9,40.83%,5.6,3.0,100.00%,10.2,365.6,6.9,5.6,4.3,3.15%,49.60%,1.0,189.4,6.1,1.2,51.3,61.9,0.358,-0.03,4.3,3.05%,0.9,2.4,56.41%,31.2,7.2,50.40%,48.72%,1.2,162.0,5.03%,2.0,0.0,1.7,41.59%,5.6,2.4,-0.3,50.00%,11.2,6.5,5.7,5.2
2009,Washington,7.2,42.45%,9.4,53.53%,-4.4,85.5,28:56,63.79%,0.0,1.6,1.4,17.5,31.82%,0.4,47.06%,0.8,1.8,2.15%,0.7,1.0,36.1,1.8,13.4,7.4,85.7,31:03,61.45%,0.3,2.3,1.9,17.5,23.53%,0.3,168.6,38.5,1.8,31.9,62.86%,11.0,55.88%,1.2,207.3,1.2,62.5,21.0,0.336,4.4,1.1,0.07,1.0,2.6,28.1,30.36%,5.3,44.90%,29.41%,0.6,35.17%,112.4,39.73%,5.4,2.1,100.00%,10.6,319.7,6.5,5.1,4.0,3.00%,59.69%,1.3,218.1,5.3,1.1,42.4,60.6,0.274,-0.062,4.8,7.94%,2.9,2.9,56.52%,24.4,4.5,40.31%,27.59%,0.5,94.4,7.26%,2.5,0.0,1.1,39.81%,5.4,1.8,-0.7,0.00%,10.3,7.1,5.2,3.9
2010,Arizona,9.4,48.37%,8.6,39.13%,-9.1,60.5,26:17,50.80%,0.6,1.7,1.5,15.4,38.89%,0.4,54.55%,1.0,2.2,3.19%,1.1,1.2,36.6,1.2,14.8,12.2,83.5,33:42,60.79%,0.3,3.2,2.5,21.7,52.94%,0.6,165.6,41.4,2.6,33.3,51.30%,11.1,48.89%,1.4,228.4,2.9,68.3,27.1,0.397,4.0,0.8,0.06,1.7,4.3,32.9,35.45%,7.7,48.17%,42.22%,1.2,38.87%,145.2,37.34%,5.4,2.8,--,11.3,373.6,6.9,5.5,4.4,3.39%,65.63%,0.6,182.6,6.8,1.6,54.4,58.2,0.31,-0.087,5.9,8.18%,3.1,2.3,43.24%,20.0,4.2,34.37%,29.03%,0.6,86.8,5.83%,2.1,0.1,1.9,27.75%,3.6,1.9,-0.3,100.00%,10.2,5.8,4.6,4.3
2010,Atlanta,13.6,56.60%,11.8,49.00%,5.8,89.8,31:29,62.87%,0.2,1.8,1.6,21.5,70.59%,0.7,36.84%,0.6,1.2,3.69%,1.3,0.6,35.7,2.6,9.3,10.1,85.9,28:30,66.28%,0.1,1.5,1.0,18.3,52.94%,0.5,174.9,40.7,2.2,35.1,64.63%,11.8,63.41%,1.5,233.6,0.9,60.4,19.8,0.327,4.3,1.3,0.07,1.6,2.8,23.4,30.23%,5.5,38.69%,26.83%,0.6,31.07%,105.3,40.85%,5.1,2.4,33.33%,10.1,338.9,6.7,5.6,4.5,1.82%,55.37%,1.7,218.6,3.8,2.5,37.1,67.4,0.38,0.052,4.6,4.42%,1.6,3.6,60.66%,30.1,6.6,44.63%,30.00%,0.9,113.9,5.25%,1.9,0.2,1.9,46.00%,6.8,2.9,0.6,66.67%,9.8,6.5,4.9,3.8
2010,Baltimore,12.4,52.40%,9.9,50.81%,5.7,93.2,31:15,62.88%,0.2,1.8,1.7,18.8,41.67%,0.3,45.45%,0.8,1.4,3.41%,1.2,0.6,39.2,2.3,7.7,9.3,75.3,29:28,58.36%,0.0,1.9,1.6,17.2,46.67%,0.4,207.0,38.8,1.8,35.9,64.52%,11.1,75.00%,1.3,213.6,1.0,62.0,17.1,0.276,5.3,1.6,0.09,1.2,2.5,24.1,29.68%,5.1,38.89%,25.00%,0.4,30.44%,93.4,37.85%,5.3,1.8,50.00%,10.2,307.0,6.0,5.0,3.9,1.98%,52.57%,1.6,204.1,5.4,1.9,42.6,63.8,0.358,0.082,4.8,8.11%,2.7,3.3,49.15%,30.3,5.7,47.43%,28.26%,0.7,111.6,5.28%,2.0,0.1,1.9,40.17%,5.3,2.6,0.5,--,10.5,7.2,4.9,3.7
2010,Buffalo,8.0,45.05%,9.7,47.13%,-8.9,75.2,27:48,57.03%,0.2,1.3,1.0,16.4,45.83%,0.7,49.06%,1.1,2.4,2.33%,0.7,1.3,36.5,1.9,14.8,11.3,92.6,32:11,62.16%,0.1,2.4,1.8,20.8,70.00%,0.4,158.5,35.7,2.9,29.6,53.75%,11.2,58.33%,1.8,192.0,1.0,66.9,26.6,0.397,4.4,0.9,0.07,2.1,3.4,35.7,41.44%,8.6,53.31%,37.50%,1.1,46.91%,169.6,43.17%,6.1,3.0,50.00%,10.4,361.6,6.5,5.4,4.8,4.05%,57.97%,1.5,197.4,5.1,0.9,39.6,59.6,0.297,-0.1,4.7,6.15%,2.1,2.3,51.35%,25.1,5.1,42.03%,17.65%,0.4,107.5,5.40%,1.7,0.1,1.4,37.91%,5.0,2.1,-1.1,0.00%,10.7,6.5,5.1,4.3
2010,Carolina,6.4,44.99%,5.9,46.36%,-13.3,57.0,27:24,52.89%,0.1,1.8,1.6,13.9,43.48%,0.6,50.94%,1.0,2.3,3.23%,1.1,1.3,36.5,1.0,14.1,11.4,81.0,32:35,61.98%,0.4,2.0,1.8,20.4,44.44%,0.3,173.5,36.5,2.4,32.9,53.99%,11.0,41.30%,1.2,212.1,1.8,66.3,25.5,0.385,4.8,1.0,0.07,2.0,4.1,31.4,37.12%,7.6,47.45%,43.48%,1.3,36.86%,123.8,38.03%,5.1,2.9,--,10.4,335.9,6.5,5.1,3.9,4.34%,55.51%,0.6,143.1,6.6,1.3,57.4,60.1,0.204,-0.181,5.9,9.36%,3.1,2.1,30.30%,26.8,4.9,44.49%,41.18%,0.4,115.4,5.57%,1.9,0.0,1.8,30.40%,4.3,1.1,-0.5,--,8.9,5.4,4.3,4.3
2010,Chicago,11.3,48.79%,9.9,50.34%,2.9,77.8,29:44,58.16%,0.1,1.7,1.4,16.6,36.36%,0.2,41.94%,0.6,1.9,3.50%,1.3,1.4,35.1,2.2,10.7,7.7,74.9,30:15,61.70%,0.2,1.6,1.2,17.7,46.15%,0.3,190.3,32.6,1.8,36.6,65.20%,11.6,44.74%,0.9,225.9,0.7,62.5,18.4,0.294,5.8,1.8,0.09,1.4,2.7,23.9,30.72%,5.4,38.22%,42.11%,0.9,28.18%,88.6,33.20%,4.4,2.1,0.00%,10.0,314.5,6.2,5.0,3.7,4.69%,55.15%,1.4,194.1,6.0,1.2,51.6,59.8,0.356,0.061,5.4,10.27%,3.4,3.1,49.09%,26.8,5.1,44.85%,31.82%,0.8,104.2,5.32%,2.1,0.2,2.1,33.19%,4.2,2.4,0.1,50.00%,11.3,7.3,5.0,3.9
2010,Cincinnati,9.2,52.79%,10.9,51.30%,-4.6,82.4,31:13,61.86%,0.1,1.9,1.5,20.4,68.42%,0.8,41.46%,0.9,2.1,3.11%,1.0,1.3,38.2,2.1,11.0,13.7,85.2,28:46,63.42%,0.4,2.1,1.8,18.7,28.57%,0.1,173.7,36.6,2.3,32.1,56.86%,10.6,47.73%,1.3,216.8,2.0,59.8,24.7,0.413,4.8,1.1,0.08,1.3,2.8,26.0,32.44%,6.1,43.47%,34.09%,0.9,34.70%,115.2,37.88%,4.7,2.8,100.00%,10.6,332.0,6.7,5.6,4.4,3.39%,59.08%,1.6,235.4,5.6,2.3,45.3,65.4,0.308,-0.105,4.5,4.53%,1.8,3.4,49.09%,26.8,5.3,40.92%,22.22%,0.5,95.1,4.99%,1.7,0.0,1.6,38.84%,5.4,2.3,-0.5,50.00%,10.3,6.8,5.1,3.6
2010,Cleveland,10.5,49.11%,6.4,44.04%,-3.8,75.0,28:00,61.92%,0.2,1.8,1.4,16.6,71.43%,0.3,60.00%,0.7,1.8,3.75%,1.2,1.1,39.0,1.6,10.9,9.5,84.8,32:00,60.95%,0.2,2.3,1.7,19.9,73.33%,0.7,151.4,37.8,2.1,31.7,61.32%,12.2,72.22%,1.6,220.7,1.3,65.1,20.8,0.319,4.0,1.0,0.06,1.4,3.0,31.6,32.08%,6.4,48.51%,19.44%,0.4,36.96%,129.4,42.86%,6.0,2.3,--,11.4,350.1,7.0,5.4,4.1,3.77%,55.45%,0.8,186.8,4.9,1.5,42.2,57.9,0.292,-0.027,4.9,7.00%,2.3,2.6,45.24%,25.8,5.4,44.55%,44.83%,0.8,102.9,5.41%,1.8,0.0,1.8,37.13%,4.7,1.8,-0.1,0.00%,10.1,6.7,5.0,4.0
2010,Dallas,10.9,52.89%,13.6,51.06%,-2.6,90.4,31:06,65.80%,0.3,2.0,1.5,20.3,59.09%,0.8,56.25%,0.7,1.9,3.70%,1.3,1.2,42.2,2.4,13.4,13.8,92.8,28:53,64.44%,0.3,1.7,1.6,19.3,44.44%,0.3,160.9,36.8,2.8,33.8,64.94%,12.5,64.71%,2.1,243.4,1.5,61.1,27.3,0.446,4.4,0.9,0.07,2.2,3.3,25.1,27.27%,5.3,41.15%,21.57%,0.7,30.81%,108.4,39.71%,5.1,3.2,100.00%,11.2,351.8,7.2,5.8,4.3,3.30%,58.69%,1.8,252.4,6.8,1.2,53.9,64.8,0.38,-0.066,4.1,5.26%,2.0,2.9,59.57%,26.8,6.5,41.31%,21.74%,0.6,111.6,6.09%,2.2,0.2,1.9,40.76%,5.4,2.9,0.0,100.00%,10.7,7.3,5.6,4.2
2010,Denver,9.1,46.50%,12.4,47.35%,-7.9,86.8,28:09,57.59%,0.1,1.6,1.4,19.3,31.58%,0.4,43.14%,0.9,1.7,1.99%,0.6,0.8,36.6,2.4,14.3,15.2,93.0,31:50,59.16%,0.1,2.3,1.8,20.7,62.50%,0.6,169.1,37.1,3.3,31.4,55.59%,11.5,47.27%,1.6,236.3,1.3,66.0,29.4,0.446,4.6,0.9,0.07,2.0,3.3,33.2,38.07%,7.9,50.28%,47.27%,1.6,39.55%,154.6,38.28%,5.0,3.4,0.00%,12.7,390.8,7.5,5.9,4.7,2.07%,60.90%,1.6,252.4,6.1,1.4,59.0,63.6,0.338,-0.108,5.4,6.45%,2.5,3.3,55.77%,24.9,5.1,39.10%,32.50%,0.8,96.5,4.38%,1.4,0.1,1.1,32.37%,4.2,2.5,-0.6,0.00%,12.1,7.4,5.5,3.9
2010,Detroit,11.3,51.55%,11.2,47.04%,-0.4,82.0,29:28,60.51%,0.2,1.9,1.6,19.0,62.50%,0.6,50.00%,0.6,1.6,2.70%,0.9,1.0,35.8,2.3,11.3,11.6,89.1,30:31,63.71%,0.1,1.3,1.2,20.0,41.67%,0.3,194.6,37.5,2.6,32.4,58.44%,11.7,51.11%,1.4,217.8,2.2,62.8,23.1,0.367,5.2,1.3,0.08,1.7,2.9,27.7,30.63%,6.1,44.08%,40.00%,1.1,36.45%,124.9,38.89%,4.8,2.8,0.00%,10.6,342.8,6.7,5.5,4.5,2.53%,62.03%,1.6,238.1,8.5,1.4,63.6,66.5,0.34,-0.027,5.6,4.09%,1.7,2.8,64.44%,25.3,5.2,37.97%,26.83%,0.7,100.8,7.83%,2.8,0.1,1.8,40.08%,6.1,2.6,0.3,40.00%,9.9,6.3,5.1,4.0
2010,Green Bay,13.2,51.63%,12.0,55.33%,9.8,100.4,32:17,65.93%,0.3,1.6,1.3,20.1,38.46%,0.3,47.17%,0.6,1.4,4.76%,1.6,0.8,37.1,2.7,7.5,7.5,66.7,27:42,56.35%,0.1,1.7,1.3,16.6,36.00%,0.5,189.8,38.4,1.5,33.2,61.90%,10.3,61.29%,1.0,197.1,1.3,60.1,15.3,0.255,4.9,1.7,0.08,1.0,2.0,23.9,30.16%,5.0,39.79%,29.03%,0.5,35.34%,107.7,34.54%,4.5,1.6,0.00%,10.5,304.8,5.9,5.1,4.5,2.37%,56.75%,1.9,256.7,4.8,1.4,38.8,62.8,0.401,0.146,4.4,6.35%,2.3,3.4,63.08%,27.2,5.8,43.25%,25.86%,0.8,103.2,8.30%,3.0,0.0,2.1,42.74%,5.4,3.1,0.7,--,11.7,8.1,5.7,3.8
2010,Houston,9.4,45.50%,14.8,51.41%,-2.3,92.0,29:00,63.59%,0.0,1.9,1.7,22.5,47.37%,0.6,46.88%,0.4,1.1,2.38%,0.8,0.8,36.8,2.8,14.7,11.6,100.5,30:59,64.72%,0.1,1.7,1.3,21.8,84.62%,0.7,159.7,38.1,3.1,34.2,60.46%,13.2,63.46%,2.1,267.5,1.6,63.1,26.7,0.423,4.2,0.9,0.07,2.5,3.7,27.1,32.38%,7.1,42.87%,30.77%,1.0,29.03%,109.4,39.49%,4.8,3.3,100.00%,12.1,376.9,7.8,6.0,4.0,2.09%,58.89%,1.5,258.9,5.6,1.3,43.1,64.3,0.379,-0.044,3.9,5.28%,2.0,3.3,62.26%,26.4,7.4,41.11%,45.45%,1.3,127.6,5.20%,1.9,0.0,1.1,41.15%,4.9,2.8,0.0,100.00%,11.4,7.6,6.0,4.8
2010,Indianapolis,14.4,53.04%,12.1,45.44%,2.7,92.5,29:36,66.38%,0.2,1.8,1.7,22.4,62.50%,0.3,42.50%,0.5,1.5,1.94%,0.6,1.0,35.5,2.8,9.4,14.3,90.1,30:24,66.08%,0.2,2.2,1.9,19.8,44.44%,0.5,171.4,40.5,2.2,33.3,59.94%,11.9,50.00%,1.3,212.8,0.8,63.5,23.8,0.375,4.2,0.9,0.07,1.6,3.1,28.4,35.91%,7.1,44.72%,36.36%,0.9,37.83%,129.5,40.00%,5.1,2.6,100.00%,9.7,342.2,6.4,5.4,4.6,2.41%,63.22%,2.0,284.0,4.8,1.4,42.3,67.2,0.395,0.02,4.3,2.35%,1.0,3.4,66.67%,24.7,5.4,36.78%,25.00%,0.8,92.7,5.19%,1.8,0.1,1.3,44.70%,5.7,3.1,-0.2,--,10.3,7.0,5.6,3.8
2010,Jacksonville,10.8,51.34%,11.3,54.37%,-4.1,83.4,31:42,62.05%,0.0,1.8,1.4,20.4,64.00%,1.0,45.71%,0.8,2.1,2.57%,0.8,1.3,39.2,2.5,11.3,14.8,98.5,28:17,65.02%,0.1,1.6,1.4,19.7,44.44%,0.5,145.6,36.4,2.9,31.6,62.54%,12.3,56.00%,1.8,250.3,1.3,59.3,26.2,0.442,4.0,0.9,0.07,1.9,3.6,26.0,31.11%,6.1,43.88%,38.00%,1.2,32.69%,121.6,41.27%,4.9,3.1,50.00%,12.2,371.8,7.9,6.3,4.7,4.48%,49.71%,1.6,191.7,5.2,1.1,42.2,63.6,0.347,-0.095,3.6,7.31%,2.3,2.9,63.04%,32.0,9.3,50.29%,34.15%,0.9,149.7,4.89%,1.6,0.1,1.1,39.90%,5.1,2.6,-0.9,--,10.5,7.2,5.4,4.7
2010,Kansas City,11.7,50.37%,10.1,49.59%,1.0,86.4,30:20,57.40%,0.2,1.5,1.2,19.1,40.00%,0.6,46.51%,0.5,1.1,2.28%,0.8,0.6,37.3,2.4,9.1,11.6,80.1,29:39,55.94%,0.1,1.6,1.4,18.8,38.10%,0.5,194.3,36.3,2.2,36.2,64.26%,12.1,60.98%,1.5,221.6,1.3,65.1,20.9,0.322,5.4,1.4,0.08,1.6,2.5,26.4,28.84%,5.4,40.51%,29.27%,0.7,33.60%,112.1,38.75%,5.5,2.4,--,11.0,333.7,6.1,5.1,4.3,2.23%,47.87%,1.6,177.7,5.6,1.2,47.7,64.9,0.338,0.016,5.5,6.63%,2.1,3.1,59.62%,33.8,7.9,52.13%,31.11%,0.8,160.9,6.53%,2.5,0.1,1.5,35.90%,4.9,2.6,0.4,0.00%,10.7,6.6,5.2,4.8
2010,LA Chargers,12.8,54.46%,14.8,55.69%,7.4,101.9,33:02,65.99%,0.2,2.1,1.7,22.1,38.46%,0.3,43.24%,1.0,1.8,3.28%,1.0,0.8,30.8,3.0,11.9,8.3,76.1,26:57,58.40%,0.1,1.0,1.0,15.4,42.86%,0.8,183.4,36.2,2.0,30.5,61.94%,9.6,46.15%,1.1,177.8,1.1,58.7,20.1,0.343,5.1,1.5,0.09,1.7,2.7,25.3,31.17%,4.8,43.02%,35.90%,0.9,34.53%,93.8,33.65%,4.4,2.4,0.00%,10.0,271.5,5.8,4.6,3.7,2.39%,56.02%,1.9,282.4,5.3,1.5,42.3,64.9,0.424,0.082,3.5,6.53%,2.4,3.7,55.93%,28.6,5.9,43.98%,35.29%,1.1,113.1,8.79%,2.9,0.0,1.4,44.88%,5.8,3.2,-0.4,66.67%,12.6,8.7,6.1,4.0
2010,LA Rams,10.8,52.52%,7.3,50.32%,-2.4,76.5,30:53,60.00%,0.0,2.4,2.1,18.0,53.33%,0.5,44.19%,0.4,1.3,2.46%,0.9,0.9,40.0,1.7,10.4,9.9,80.4,29:06,57.54%,0.1,2.4,2.2,18.8,50.00%,0.4,182.5,35.6,1.8,35.6,63.46%,11.9,65.63%,1.3,223.6,1.4,63.6,20.5,0.323,5.1,1.2,0.08,1.4,2.8,25.3,29.24%,5.5,39.72%,21.88%,0.4,33.59%,113.1,33.48%,4.6,2.0,33.33%,10.9,336.8,6.3,5.3,4.5,2.54%,59.26%,1.1,204.3,6.4,1.6,54.8,65.8,0.274,-0.048,5.9,5.45%,2.1,3.5,35.71%,26.8,5.3,40.74%,33.33%,0.6,98.6,7.01%,2.7,0.0,1.6,33.19%,4.9,1.7,0.3,--,9.2,6.0,4.6,3.7
2010,Las Vegas,12.9,50.66%,12.5,54.19%,2.4,77.5,31:06,56.82%,0.2,2.6,2.1,19.0,40.00%,0.5,64.15%,0.6,1.6,2.55%,0.8,1.0,40.7,2.3,11.3,11.9,85.6,28:53,52.98%,0.0,1.8,1.3,18.1,27.27%,0.2,224.3,38.2,2.7,29.4,51.72%,9.4,65.91%,1.8,189.3,2.6,61.9,23.2,0.374,5.9,1.4,0.09,1.6,3.1,29.6,33.79%,6.1,47.83%,31.82%,0.9,41.39%,133.6,34.86%,4.8,2.8,--,12.2,322.9,6.4,5.2,4.5,3.26%,51.49%,1.1,198.8,9.3,2.0,79.8,64.9,0.395,0.02,4.9,8.22%,2.8,3.0,52.08%,31.5,7.1,48.51%,43.18%,1.2,155.9,9.09%,2.9,0.3,1.5,34.09%,4.7,2.8,-0.1,0.00%,11.4,7.1,5.5,4.9
2010,Miami,8.9,51.54%,8.0,50.82%,-3.8,74.8,30:35,60.14%,0.1,2.6,1.9,18.7,30.00%,0.2,48.89%,0.6,1.9,2.19%,0.7,1.3,37.8,1.6,9.8,11.0,85.0,29:24,57.37%,0.1,1.9,1.7,16.5,36.36%,0.5,178.9,37.2,1.9,31.4,62.88%,10.4,61.11%,1.4,209.3,0.9,61.8,20.8,0.337,4.8,1.2,0.08,1.1,2.8,27.9,31.82%,5.3,45.24%,22.22%,0.5,32.35%,100.1,37.17%,5.3,2.3,--,11.6,309.3,6.7,5.0,3.6,3.77%,57.21%,1.1,220.4,4.5,1.2,37.2,65.0,0.263,-0.075,4.7,6.39%,2.4,2.1,52.94%,27.8,5.7,42.79%,30.77%,0.5,102.7,7.21%,2.4,0.0,1.2,40.00%,5.8,1.6,-0.8,0.00%,10.5,6.7,5.0,3.7
